conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,brand,kategori,clean_text,tokens,Sentiment_Score,Sentiment,clean_kmeans,Cluster,dominant_topic,topic_prob,topic_label
2025042209935147058,2026-02-21T02:57:40.000Z,40,"Presiden AS Donald Trump menyatakan akan menandatangani perintah eksekutif untuk menerapkan tarif global baru sebesar 10 persen usai kecewa karena Mahkamah Agung AS membatalkan kebijakan tarif “resiprokal” yang selama ini menjadi bagian penting dari agenda perdagangannya.

Baca https://t.co/v5Pv7SEbC5",2025042209935147058,https://pbs.twimg.com/media/HBplJw-bgAA-Qsd.jpg,,in,,5,11,9,https://x.com/kompascom/status/2025042209935147058,23343960,kompascom,Lazada,E-Commerce,presiden as donald trump menyatakan akan menandatangani perintah eksekutif untuk menerapkan tarif global baru sebesar 10 persen usai kecewa karena mahkamah agung as membatalkan kebijakan tarif resiprokal yang selama ini menjadi bagian penting dari agenda perdagangannya baca,"['presiden', 'as', 'donald', 'trump', 'menyatakan', 'akan', 'menandatangani', 'perintah', 'eksekutif', 'untuk', 'menerapkan', 'tarif', 'global', 'baru', 'sebesar', '10', 'persen', 'usai', 'kecewa', 'karena', 'mahkamah', 'agung', 'as', 'membatalkan', 'kebijakan', 'tarif', 'resiprokal', 'yang', 'selama', 'ini', 'menjadi', 'bagian', 'penting', 'dari', 'agenda', 'perdagangannya', 'baca']",-17,Negatif,presiden as donald trump menyatakan  menandatangani perintah eksekutif  menerapkan tarif global  sebesar 10 persen usai kecewa  mahkamah agung as membatalkan kebijakan tarif resiprokal  selama  menjadi bagian penting  agenda perdagangannya ,0,,,
2026522796466253926,2026-02-25T05:01:00.000Z,41,"Sebuah video protes seorang emak-emak viral di media sosial. Dalam video tersebut, ia mengeluhkan adanya kotoran ayam pada telur rebus di dalam paket MBG yang diterima oleh anaknya.

Via @detikjatim_
https://t.co/KwXNWXVcYA",2026522796466253926,,,in,,2,12,24,https://x.com/detikcom/status/2026522796466253926,69183155,detikcom,Lazada,E-Commerce,sebuah video protes seorang emak emak viral di media sosial dalam video tersebut ia mengeluhkan adanya kotoran ayam pada telur rebus di dalam paket mbg yang diterima oleh anaknya via,"['sebuah', 'video', 'protes', 'seorang', 'emak', 'emak', 'viral', 'di', 'media', 'sosial', 'dalam', 'video', 'tersebut', 'ia', 'mengeluhkan', 'adanya', 'kotoran', 'ayam', 'pada', 'telur', 'rebus', 'di', 'dalam', 'paket', 'mbg', 'yang', 'diterima', 'oleh', 'anaknya', 'via']",0,Netral,sebuah video protes  emak emak viral  media sosial  video  ia mengeluhkan adanya kotoran ayam  telur rebus   paket mbg  diterima oleh anaknya ,0,,,
1974444390589272156,2025-10-04T12:00:00.000Z,41,"Jalan di Parung Panjang, Bogor, kini lengang. Truk-truk yang biasanya memenuhi ruas jalan sejak pagi sudah tak terlihat.

&gt;&gt; https://t.co/PHOk2Q8WcL https://t.co/7KUh4vVkow",1974444390589272156,https://pbs.twimg.com/amplify_video_thumb/1974391612479541248/img/av5g9unbd-CGQL1P.jpg,,in,,3,8,9,https://x.com/detikcom/status/1974444390589272156,69183155,detikcom,Lazada,E-Commerce,jalan di parung panjang bogor kini lengang truk truk yang biasanya memenuhi ruas jalan sejak pagi sudah tidak_terlihat gt gt,"['jalan', 'di', 'parung', 'panjang', 'bogor', 'kini', 'lengang', 'truk', 'truk', 'yang', 'biasanya', 'memenuhi', 'ruas', 'jalan', 'sejak', 'pagi', 'sudah', 'tidak_terlihat', 'gt', 'gt']",-12,Negatif,  parung panjang bogor kini lengang truk truk  biasanya memenuhi ruas  sejak pagi  tidak_terlihat  ,0,,,
1999405471367856347,2025-12-12T09:06:26.000Z,40,"Sherly, putri sulung mendiang komedian Mpok Alpa mendadak hilang jelang sidang penetapan ahli waris yang digelar di Pengadilan Agama Jakarta Selatan, Kamis (11/12/2025).

Baca di sini: https://t.co/cIFYkTAgXn.

~AA #MpokAlpa https://t.co/Hl8FrnbPLf",1999405471367856347,https://pbs.twimg.com/media/G79QrMUbkAA_ipc.jpg,,in,,0,2,4,https://x.com/kompascom/status/1999405471367856347,23343960,kompascom,Lazada,E-Commerce,sherly putri sulung mendiang komedian mpok alpa mendadak hilang jelang sidang penetapan ahli waris yang digelar di pengadilan agama jakarta selatan kamis 11 12 2025 baca di sini aa,"['sherly', 'putri', 'sulung', 'mendiang', 'komedian', 'mpok', 'alpa', 'mendadak', 'hilang', 'jelang', 'sidang', 'penetapan', 'ahli', 'waris', 'yang', 'digelar', 'di', 'pengadilan', 'agama', 'jakarta', 'selatan', 'kamis', '11', '12', '2025', 'baca', 'di', 'sini', 'aa']",-18,Negatif,sherly putri sulung mendiang komedian mpok alpa mendadak hilang jelang sidang penetapan ahli waris  digelar  pengadilan agama  selatan kamis 11 12     aa,0,,,
1999347254138929455,2025-12-12T05:15:06.000Z,38,"Pengacara Banyumas yang hilang dan ditemukan tewas terkubur di hutan Cilacap diduga dibunuh. Polisi mengamankan empat orang terkait peristiwa tersebut.

https://t.co/oxLks3chTt",1999347254138929455,,,in,,3,4,12,https://x.com/detikcom/status/1999347254138929455,69183155,detikcom,Lazada,E-Commerce,pengacara banyumas yang hilang dan ditemukan tewas terkubur di hutan cilacap diduga dibunuh polisi mengamankan empat orang terkait peristiwa tersebut,"['pengacara', 'banyumas', 'yang', 'hilang', 'dan', 'ditemukan', 'tewas', 'terkubur', 'di', 'hutan', 'cilacap', 'diduga', 'dibunuh', 'polisi', 'mengamankan', 'empat', 'orang', 'terkait', 'peristiwa', 'tersebut']",-16,Negatif,pengacara banyumas  hilang  ditemukan tewas terkubur  hutan cilacap diduga dibunuh polisi mengamankan empat  terkait peristiwa ,0,,,
1901151448601141708,2025-03-16T06:00:01.000Z,121,"Tiga perwakilan Komisi untuk Orang Hilang dan Tindak Kekerasan (KontraS) menggeruduk rapat tertutup Komisi I DPR RI yang membahas revisi UU TNI, di Hotel Fairmont, Jakarta Pusat. Mereka meminta agar DPR hentikan pembahasan revisi tersebut

#KontraS #RUU #TNI #ABRI #detikcom https://t.co/NqoDIZDxtP",1901151448601141708,https://pbs.twimg.com/ext_tw_video_thumb/1901024104251375616/pu/img/s69TBlP15Mn1hPPD.jpg,,in,,3,14,23,https://x.com/detikcom/status/1901151448601141708,69183155,detikcom,Lazada,E-Commerce,tiga perwakilan komisi untuk orang hilang dan tindak kekerasan kontras menggeruduk rapat tertutup komisi i dpr ri yang membahas revisi uu tni di hotel fairmont jakarta pusat mereka meminta agar dpr hentikan pembahasan revisi tersebut,"['tiga', 'perwakilan', 'komisi', 'untuk', 'orang', 'hilang', 'dan', 'tindak', 'kekerasan', 'kontras', 'menggeruduk', 'rapat', 'tertutup', 'komisi', 'dpr', 'ri', 'yang', 'membahas', 'revisi', 'uu', 'tni', 'di', 'hotel', 'fairmont', 'jakarta', 'pusat', 'mereka', 'meminta', 'agar', 'dpr', 'hentikan', 'pembahasan', 'revisi', 'tersebut']",-14,Negatif,tiga perwakilan komisi   hilang  tindak kekerasan kontras menggeruduk rapat tertutup komisi i dpr ri  membahas revisi uu tni  hotel fairmont  pusat  meminta agar dpr hentikan pembahasan revisi ,0,,,
1966769070583541877,2025-09-13T07:41:01.000Z,38,"Artis sekaligus politikus Eko Patrio tak kuasa menyembunyikan kesedihannya saat menceritakan kondisi rumahnya yang hancur akibat insiden penjarahan beberapa waktu lalu.

Klik untuk baca: https://t.co/4TK2jStVwG

| #EkoPatrio https://t.co/aOSmSqdi8T",1966769070583541877,https://pbs.twimg.com/media/G0td7-ZbcAMzww3.jpg,,in,,6,86,6,https://x.com/kompascom/status/1966769070583541877,23343960,kompascom,Lazada,E-Commerce,artis sekaligus politikus eko patrio tidak_kuasa menyembunyikan kesedihannya saat menceritakan kondisi rumahnya yang hancur akibat insiden penjarahan beberapa waktu lalu klik untuk baca,"['artis', 'sekaligus', 'politikus', 'eko', 'patrio', 'tidak_kuasa', 'menyembunyikan', 'kesedihannya', 'saat', 'menceritakan', 'kondisi', 'rumahnya', 'yang', 'hancur', 'akibat', 'insiden', 'penjarahan', 'beberapa', 'waktu', 'lalu', 'klik', 'untuk', 'baca']",-8,Negatif,artis sekaligus politikus eko patrio tidak_kuasa menyembunyikan kesedihannya  menceritakan kondisi rumahnya  hancur akibat insiden penjarahan beberapa   klik  ,0,,,
2028528342669181200,2026-03-02T17:50:19.000Z,39,Donald Trump menyatakan sangat kecewa terhadap PM Inggris Keir Starmer karena sempat menghalangi Washington menggunakan pangkalan udara Diego Garcia. https://t.co/cwyefi90vT https://t.co/uiqHEsKewB,2028528342669181200,https://pbs.twimg.com/media/HCbHximbAAAdeqM.jpg,,in,,0,0,6,https://x.com/kompascom/status/2028528342669181200,23343960,kompascom,Lazada,E-Commerce,donald trump menyatakan sangat kecewa terhadap pm inggris keir starmer karena sempat menghalangi washington menggunakan pangkalan udara diego garcia,"['donald', 'trump', 'menyatakan', 'sangat', 'kecewa', 'terhadap', 'pm', 'inggris', 'keir', 'starmer', 'karena', 'sempat', 'menghalangi', 'washington', 'menggunakan', 'pangkalan', 'udara', 'diego', 'garcia']",-12,Negatif,donald trump menyatakan sangat kecewa terhadap pm inggris keir starmer  sempat menghalangi washington menggunakan pangkalan udara diego garcia,0,,,
2031263011630100936,2026-03-10T06:56:55.000Z,46,"News: Gubernur DKI Jakarta, Pak Pramono Sebut Banjir di Jakarta Tak Akan Pernah Hilang, ""Permukaan Air Laut Lebih Tinggi dari Permukaan Tanah."" https://t.co/tDhybZvXl8",2031263011630100936,https://pbs.twimg.com/media/HDB-8SXbIAAKtsf.jpg,,in,,0,11,0,https://x.com/insidefolkative/status/2031263011630100936,819191230273765376,insidefolkative,Lazada,E-Commerce,news gubernur dki jakarta pak pramono sebut banjir di jakarta tidak_akan pernah hilang permukaan air laut lebih tinggi dari permukaan tanah,"['news', 'gubernur', 'dki', 'jakarta', 'pak', 'pramono', 'sebut', 'banjir', 'di', 'jakarta', 'tidak_akan', 'pernah', 'hilang', 'permukaan', 'air', 'laut', 'lebih', 'tinggi', 'dari', 'permukaan', 'tanah']",-13,Negatif,news gubernur dki  pak pramono sebut banjir   tidak_akan pernah hilang permukaan air laut  tinggi  permukaan tanah,0,,,
2065649410579808403,2026-06-13T04:16:12.000Z,2124,"TIKOM BLOON BGT ANJAY pada ngewar tiket BTS, pas di co malah berubah jd tiket LANY/MCR 😭😭😭 namanya org panik ya langsung payment lah ga ngeh kalo tbtb berubah… refund anyink masa gabisa sih @tiket fans mcr/lany tolong beli di mereka, pada jual underprice tuh 💔😭 kasian army https://t.co/EtbM3IKO7D",2065649410579808403,https://pbs.twimg.com/media/HKqpLCjaQAA21Wc.jpg,,in,,104,86,229,https://x.com/joonghyyuk/status/2065649410579808403,1263458673910665216,joonghyyuk,Lazada,E-Commerce,tikom bloon banget anjay pada ngewar tiket bts pas di co malah berubah jadi tiket lany mcr loudly_crying_faceloudly_crying_faceloudly_crying_face namanya org panik ya langsung payment lah tidak_ngeh kalo tbtb berubah refund anyink masa gabisa sih fans mcr lany tolong beli di mereka pada jual underprice tuh broken_heartloudly_crying_face kasian army,"['tikom', 'bloon', 'banget', 'anjay', 'pada', 'ngewar', 'tiket', 'bts', 'pas', 'di', 'co', 'malah', 'berubah', 'jadi', 'tiket', 'lany', 'mcr', 'loudly_crying_faceloudly_crying_faceloudly_crying_face', 'namanya', 'org', 'panik', 'ya', 'langsung', 'payment', 'lah', 'tidak_ngeh', 'kalo', 'tbtb', 'berubah', 'refund', 'anyink', 'masa', 'gabisa', 'sih', 'fans', 'mcr', 'lany', 'tolong', 'beli', 'di', 'mereka', 'pada', 'jual', 'underprice', 'tuh', 'broken_heartloudly_crying_face', 'kasian', 'army']",-12,Negatif,tikom bloon  anjay  ngewar tiket bts   co  berubah  tiket lany mcr loudly_crying_faceloudly_crying_faceloudly_crying_face namanya org panik   payment lah tidak_ngeh  tbtb berubah refund anyink masa gabisa  fans mcr lany  beli    jual underprice tuh broken_heartloudly_crying_face kasian army,0,,,
2042520208603263429,2026-04-10T08:29:00.000Z,134,"Pesawat intai AS MQ-4C Triton milik AS terpantau hilang di dekat Iran.

~RS https://t.co/iB07TvYFvh",2042520208603263429,https://pbs.twimg.com/amplify_video_thumb/2042520124314521600/img/vcYiF9NIF1Vt5auD.jpg,,in,,0,2,25,https://x.com/kompascom/status/2042520208603263429,23343960,kompascom,Lazada,E-Commerce,pesawat intai as mq 4c triton milik as terpantau hilang di dekat iran rs,"['pesawat', 'intai', 'as', 'mq', '4c', 'triton', 'milik', 'as', 'terpantau', 'hilang', 'di', 'dekat', 'iran', 'rs']",-10,Negatif,pesawat intai as mq 4c triton milik as terpantau hilang  dekat iran rs,0,,,
2039565598229971023,2026-04-02T04:48:26.000Z,229,"SIARAN PERS

Peringatan Dini Tsunami Dampak Gempabumi M7.6 di Malut Dinyatakan Berakhir, BMKG Pantau Kenaikan Muka Air di Beberapa Wilayah

Jakarta, 2 April 2026 -- Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) mengakhiri peringatan dini tsunami pascagempabumi di wilayah",2039565598229971023,,,in,,12,10,86,https://x.com/infoBMKG/status/2039565598229971023,108543358,infoBMKG,Lazada,E-Commerce,siaran pers peringatan dini tsunami dampak gempabumi m7 6 di malut dinyatakan berakhir bmkg pantau kenaikan muka air di beberapa wilayah jakarta 2 april 2026 badan meteorologi klimatologi dan geofisika bmkg mengakhiri peringatan dini tsunami pascagempabumi di wilayah,"['siaran', 'pers', 'peringatan', 'dini', 'tsunami', 'dampak', 'gempabumi', 'm7', 'di', 'malut', 'dinyatakan', 'berakhir', 'bmkg', 'pantau', 'kenaikan', 'muka', 'air', 'di', 'beberapa', 'wilayah', 'jakarta', 'april', '2026', 'badan', 'meteorologi', 'klimatologi', 'dan', 'geofisika', 'bmkg', 'mengakhiri', 'peringatan', 'dini', 'tsunami', 'pascagempabumi', 'di', 'wilayah']",-8,Negatif,siaran pers peringatan dini tsunami dampak gempabumi m7 6  malut dinyatakan berakhir bmkg pantau kenaikan muka air  beberapa wilayah   april  badan meteorologi klimatologi  geofisika bmkg mengakhiri peringatan dini tsunami pascagempabumi  wilayah,0,,,
1921950873787195869,2025-05-12T15:29:31.000Z,152,"Seorang wali murid asal Babelan, Kabupaten Bekasi, Adhel Setiawan, melaporkan Gubernur Jawa Barat Dedi Mulyadi ke Komisi Nasional Hak Asasi Manusia (Komnas HAM) terkait program pengiriman siswa ke barak militer.

&lt; #KomnasHAM #BarakMiliter #DediMulyadi

https://t.co/8uh8rPsgx7",1921950873787195869,,,in,,5,31,31,https://x.com/kompascom/status/1921950873787195869,23343960,kompascom,Lazada,E-Commerce,seorang wali murid asal babelan kabupaten bekasi adhel setiawan melaporkan gubernur jawa barat dedi mulyadi ke komisi nasional hak asasi manusia komnas ham terkait program pengiriman siswa ke barak militer lt,"['seorang', 'wali', 'murid', 'asal', 'babelan', 'kabupaten', 'bekasi', 'adhel', 'setiawan', 'melaporkan', 'gubernur', 'jawa', 'barat', 'dedi', 'mulyadi', 'ke', 'komisi', 'nasional', 'hak', 'asasi', 'manusia', 'komnas', 'ham', 'terkait', 'program', 'pengiriman', 'siswa', 'ke', 'barak', 'militer', 'lt']",1,Positif, wali murid asal babelan kabupaten bekasi adhel setiawan melaporkan gubernur jawa barat dedi mulyadi  komisi nasional hak asasi manusia komnas ham terkait program pengiriman siswa  barak militer lt,0,,,
2066561940173005329,2026-06-15T16:42:16.000Z,3040,"ngingetin lagi aja, biar ga hilang beritanya https://t.co/JYJZQtP2UM",2066561940173005329,https://pbs.twimg.com/media/HK3nHnJaUAARCj6.jpg,,in,,33,56,2166,https://x.com/txtdrjkt/status/2066561940173005329,1252667805947723776,txtdrjkt,Lazada,E-Commerce,ngingetin lagi aja biar tidak_hilang beritanya,"['ngingetin', 'lagi', 'aja', 'biar', 'tidak_hilang', 'beritanya']",-5,Negatif,ngingetin    tidak_hilang beritanya,0,,,
2065781927039344897,2026-06-13T13:02:46.000Z,0,"Karena ada beberapa kendala dan aku belum bisa pulang dari kantor, mohon maaf sangat besar kalau aku baru bisa drop off paketnya besok pagi🥹🙏🏻",2065781927039344897,,,in,,0,0,0,https://x.com/istriifa/status/2065781927039344897,2024225747985190915,istriifa,Lazada,E-Commerce,karena ada beberapa kendala dan aku belum_bisa pulang dari kantor mohon maaf sangat besar kalau aku baru bisa drop off paket besok pagiface_holding_back_tearsfolded_hands_light_skin_tone,"['karena', 'ada', 'beberapa', 'kendala', 'dan', 'aku', 'belum_bisa', 'pulang', 'dari', 'kantor', 'mohon', 'maaf', 'sangat', 'besar', 'kalau', 'aku', 'baru', 'bisa', 'drop', 'off', 'paket', 'besok', 'pagiface_holding_back_tearsfolded_hands_light_skin_tone']",-23,Negatif,  beberapa kendala   belum_bisa pulang  kantor  maaf sangat besar     drop off paket besok pagiface_holding_back_tearsfolded_hands_light_skin_tone,2,,,
2030832179438358906,2026-03-09T02:24:57.000Z,57,"AS disebut kecewa atas serangan Israel ke 30 pangkalan minyak Iran. Washington menilai aksi itu melampaui harapan dan berisiko jadi bumerang. Serangan ini memicu ketegangan pertama AS-Israel sejak perang pecah.

Baca selengkapnya: https://t.co/CJ3eGSFlKV

~RK #AS #Iran #minyak https://t.co/OmJMha9WWH",2030832179438358906,https://pbs.twimg.com/media/HC73CHqaMAAMPuY.jpg,,in,,2,11,11,https://x.com/kompascom/status/2030832179438358906,23343960,kompascom,Lazada,E-Commerce,as disebut kecewa atas serangan israel ke 30 pangkalan minyak iran washington menilai aksi itu melampaui harapan dan berisiko jadi bumerang serangan ini memicu ketegangan pertama as israel sejak perang pecah baca selengkapnya rk,"['as', 'disebut', 'kecewa', 'atas', 'serangan', 'israel', 'ke', '30', 'pangkalan', 'minyak', 'iran', 'washington', 'menilai', 'aksi', 'itu', 'melampaui', 'harapan', 'dan', 'berisiko', 'jadi', 'bumerang', 'serangan', 'ini', 'memicu', 'ketegangan', 'pertama', 'as', 'israel', 'sejak', 'perang', 'pecah', 'baca', 'selengkapnya', 'rk']",-19,Negatif,as disebut kecewa atas serangan israel  30 pangkalan minyak iran washington menilai aksi  melampaui harapan  berisiko  bumerang serangan  memicu ketegangan pertama as israel sejak perang pecah   rk,0,,,
1905545822928077181,2025-03-28T09:01:42.000Z,657,"Eks pegawai Hibisc Fantasy di Puncak, Bogor, merasa kecewa dengan sikap Gubernur Jawa Barat, Dedi Mulyadi.

~LL #HibiscFantasy #DediMulyadi https://t.co/p7PmzXyiht",1905545822928077181,https://pbs.twimg.com/ext_tw_video_thumb/1905540282441158656/pu/img/6GRz2R11O6r9M5Nd.jpg,,in,,43,102,68,https://x.com/kompascom/status/1905545822928077181,23343960,kompascom,Lazada,E-Commerce,eks pegawai hibisc fantasy di puncak bogor merasa kecewa dengan sikap gubernur jawa barat dedi mulyadi ll,"['eks', 'pegawai', 'hibisc', 'fantasy', 'di', 'puncak', 'bogor', 'merasa', 'kecewa', 'dengan', 'sikap', 'gubernur', 'jawa', 'barat', 'dedi', 'mulyadi', 'll']",-1,Negatif,eks pegawai hibisc fantasy  puncak bogor merasa kecewa  sikap gubernur jawa barat dedi mulyadi ll,0,,,
2026228650337820962,2026-02-24T09:32:10.000Z,53,"Program Makan Bergizi Gratis (MBG) di Kabupaten Pati selama Ramadan disorot warga karena menu dinilai tak sebanding dengan anggaran. Sejumlah orangtua memperkirakan nilai paket makanan yang diterima anak hanya sekitar Rp 6.000. 

Baca selengkapnya: https://t.co/e6kKQWytvY

~RK https://t.co/iEoOKq8DAK",2026228650337820962,https://pbs.twimg.com/media/HB6cHOQaIAAI9YQ.jpg,,in,,3,12,32,https://x.com/kompascom/status/2026228650337820962,23343960,kompascom,Lazada,E-Commerce,program makan bergizi gratis mbg di kabupaten pati selama ramadan disorot warga karena menu dinilai tidak_sebanding dengan anggaran sejumlah orangtua memperkirakan nilai paket makanan yang diterima anak hanya sekitar rp 6 00 baca selengkapnya rk,"['program', 'makan', 'bergizi', 'gratis', 'mbg', 'di', 'kabupaten', 'pati', 'selama', 'ramadan', 'disorot', 'warga', 'karena', 'menu', 'dinilai', 'tidak_sebanding', 'dengan', 'anggaran', 'sejumlah', 'orangtua', 'memperkirakan', 'nilai', 'paket', 'makanan', 'yang', 'diterima', 'anak', 'hanya', 'sekitar', 'rp', '00', 'baca', 'selengkapnya', 'rk']",0,Netral,program makan bergizi gratis mbg  kabupaten pati selama ramadan disorot   menu dinilai tidak_sebanding  anggaran sejumlah orangtua memperkirakan nilai paket makanan  diterima  hanya sekitar  6    rk,2,,,
2067377848730759481,2026-06-17T22:44:23.000Z,643,TOLONGGG JANGAN SAMPAI HILANG DARI PEREDARAN SOALNYA BAGUS BANGET 😭😭😭 https://t.co/gPObXUyjBO,2067377848730759481,https://pbs.twimg.com/media/HLDNFcXbsAAwrgU.jpg,,in,,1,546,442,https://x.com/lounoiree/status/2067377848730759481,1241828427612557312,lounoiree,Lazada,E-Commerce,tolongg jangan sampai hilang dari peredaran soalnya bagus banget loudly_crying_faceloudly_crying_faceloudly_crying_face,"['tolongg', 'jangan', 'sampai', 'hilang', 'dari', 'peredaran', 'soalnya', 'bagus', 'banget', 'loudly_crying_faceloudly_crying_faceloudly_crying_face']",-18,Negatif,tolongg   hilang  peredaran soalnya bagus  loudly_crying_faceloudly_crying_faceloudly_crying_face,0,,,
2068215307970453692,2026-06-20T06:12:14.000Z,0,"5. Kumpulkan pada kolom berikut. 

Batas waktu pengerjaan: 13.00 WIB - 17.00 WIB.",2068215327184597490,,wandertice,in,,0,0,0,https://x.com/wandertice/status/2068215327184597490,2063091629368766464,wandertice,Lazada,E-Commerce,5 kumpulkan pada kolom berikut batas waktu pengerjaan 13 00 wib 17 00 wib,"['kumpulkan', 'pada', 'kolom', 'berikut', 'batas', 'waktu', 'pengerjaan', '13', '00', 'wib', '17', '00', 'wib']",-9,Negatif, kumpulkan  kolom berikut batas  pengerjaan 13  wib 17  wib,0,,,
1936251785737543714,2025-06-21T02:36:14.000Z,279,"Garuda Indonesia: Belum Ada Bukti Awak Kabin Terlibat dalam Dugaan iPhone Hilang

Baca di: https://t.co/XdZ214FKra https://t.co/dWCCquL3pi",1936251785737543714,https://pbs.twimg.com/media/Gt7yuAiWwAAyjIF.jpg,,in,,29,132,52,https://x.com/kompascom/status/1936251785737543714,23343960,kompascom,Lazada,E-Commerce,garuda indonesia belum_ada bukti awak kabin terlibat dalam dugaan iphone hilang baca di,"['garuda', 'indonesia', 'belum_ada', 'bukti', 'awak', 'kabin', 'terlibat', 'dalam', 'dugaan', 'iphone', 'hilang', 'baca', 'di']",-5,Negatif,garuda  belum_ada bukti awak kabin terlibat  dugaan iphone hilang  ,0,,,
1968160321182503040,2025-09-17T03:49:21.000Z,101,"Soal Pedemo Hilang, Pigai: Bisa Saja Sembunyi karena Panik, Cek CCTV

Baca di: https://t.co/iAi6bcFc1f https://t.co/HxoQAJnqm5",1968160321182503040,https://pbs.twimg.com/media/G1BPX9jaEAAo9Hk.jpg,,in,,61,124,41,https://x.com/kompascom/status/1968160321182503040,23343960,kompascom,Lazada,E-Commerce,soal pedemo hilang pigai bisa saja sembunyi karena panik cek cctv baca di,"['soal', 'pedemo', 'hilang', 'pigai', 'bisa', 'saja', 'sembunyi', 'karena', 'panik', 'cek', 'cctv', 'baca', 'di']",-20,Negatif,soal pedemo hilang pigai  saja sembunyi  panik  cctv  ,0,,,
2067919101205569668,2026-06-20T06:27:06.000Z,0,"@zzcozyboyszz @aannnjjggg @infoPLN @infoBMKG @KingJames @0tk0il @zzcozyboyszz  Hai Kk, mimin siap melayani sepenuh hati, mohon maaf atas gangguan yang telah terjadi, terkait permasalahan tsb apakah saat ini masih padam? Jika masih mohon menginformasikan alamat lengkap dan no telepon yang dapat diberikan melalui DM. Mimin tunggu ya Kak. Tks",2068219069090975851,,zzcozyboyszz,in,,0,0,0,https://x.com/pln_123/status/2068219069090975851,558516132,pln_123,Lazada,E-Commerce,hai kk mimin siap melayani sepenuh hati mohon maaf atas gangguan yang telah terjadi terkait permasalahan tsb apakah saat ini masih padam jika masih mohon menginformasikan alamat lengkap dan no telepon yang dapat diberikan melalui dm mimin tunggu ya kak tks,"['hai', 'kk', 'mimin', 'siap', 'melayani', 'sepenuh', 'hati', 'mohon', 'maaf', 'atas', 'gangguan', 'yang', 'telah', 'terjadi', 'terkait', 'permasalahan', 'tsb', 'apakah', 'saat', 'ini', 'masih', 'padam', 'jika', 'masih', 'mohon', 'menginformasikan', 'alamat', 'lengkap', 'dan', 'no', 'telepon', 'yang', 'dapat', 'diberikan', 'melalui', 'dm', 'mimin', 'tunggu', 'ya', 'kak', 'tks']",-24,Negatif,hai kk mimin siap melayani sepenuh hati  maaf atas gangguan  telah terjadi terkait permasalahan tsb apakah    padam jika   menginformasikan alamat lengkap  no telepon   diberikan melalui dm mimin tunggu  kak tks,0,,,
1995074143726022993,2025-11-30T10:15:17.000Z,178,"Ngebut di Bahu Jalan, Innova Hilang Kendali &amp; Sebabkan Kecelakaan Beruntun https://t.co/WSW9NCBOnE",1995074143726022993,https://pbs.twimg.com/amplify_video_thumb/1995073838972076032/img/9u_JwYwfUUOgInoN.jpg,,in,,18,34,37,https://x.com/kompascom/status/1995074143726022993,23343960,kompascom,Lazada,E-Commerce,ngebut di bahu jalan innova hilang kendali amp sebabkan kecelakaan beruntun,"['ngebut', 'di', 'bahu', 'jalan', 'innova', 'hilang', 'kendali', 'amp', 'sebabkan', 'kecelakaan', 'beruntun']",-12,Negatif,ngebut  bahu  innova hilang kendali  sebabkan kecelakaan beruntun,0,,,
1942870914661785937,2025-07-09T08:58:17.000Z,104,"""Kita akan connect dengan Sang Pencipta, dengan Tuhan, maka perbuatan melampaui batas, apalagi korupsi, Insya Allah akan bebas,"" ucap Nasaruddin. | #NasaruddinUmar 

https://t.co/neo0Sh0PoV",1942870914661785937,,,in,,26,135,20,https://x.com/kompascom/status/1942870914661785937,23343960,kompascom,Lazada,E-Commerce,kita akan connect dengan sang pencipta dengan tuhan maka perbuatan melampaui batas apalagi korupsi insya allah akan bebas ucap nasaruddin,"['kita', 'akan', 'connect', 'dengan', 'sang', 'pencipta', 'dengan', 'tuhan', 'maka', 'perbuatan', 'melampaui', 'batas', 'apalagi', 'korupsi', 'insya', 'allah', 'akan', 'bebas', 'ucap', 'nasaruddin']",-5,Negatif,  connect  sang pencipta  tuhan maka perbuatan melampaui batas apalagi korupsi insya allah  bebas ucap nasaruddin,0,,,
